       0.833792        3.77509        1.63709
        1.40447        2.71053        2.77969
        1.48716        3.60343        4.15802
        2.03761         2.5076        5.25362
        2.73289        3.19488        9.10781
        2.65498        2.30521        7.72708
        2.11654        3.40517        6.62955
        3.27146         2.1206        10.2573
        4.85122        4.87641        2.07656
         5.4219        3.81248        3.21976
        5.50363        4.70555        4.59803
        6.05412         3.6099        5.69375
        6.75142        4.29655        9.54757
        6.67182        3.40723        8.16671
        6.13311        4.50749        7.06965
         7.2901        3.22157        10.6963
        8.87069        5.97775        2.51697
        9.44106        4.91308        3.65963
        9.52338        5.80602        5.03797
         10.074        4.71042        6.13368
        10.7709         5.3977        9.98738
        10.6916        4.50807        8.60674
        10.1532        5.60822        7.50943
        11.3089        4.32312        11.1368
        12.8883        7.07802        2.95838
        13.4597        6.01397        4.10109
        13.5419        6.90679        5.47949
        14.0926        5.81109        6.57508
        14.7892        6.49958        10.4287
        14.7104         5.6094        9.04834
        14.1719        6.70914        7.95066
        15.3278        5.42576        11.5785
        16.9065        8.17926        3.40092
        17.4777        7.11552        4.54408
        17.5595        8.00886        5.92215
        18.1101        6.91349        7.01813
        18.8071        7.60184        10.8718
        18.7278        6.71175        9.49133
        18.1893        7.81155        8.39373
        19.3457        6.52772        12.0213
        20.9273        9.28095         3.8451
        21.4977         8.2164        4.98788
        21.5793        9.10914        6.36637
        22.1295        8.01363        7.46236
        22.8249        8.70364         11.316
        22.7467        7.81273        9.93609
         22.208        8.91185        8.83788
         23.364        7.63073        12.4664
        24.9455        10.3825        4.29147
        25.5163        9.31792        5.43398
        25.5984        10.2107        6.81234
        26.1484        9.11526        7.90845
        26.8448        9.80656        11.7617
        26.7654        8.91489        10.3824
        26.2271        10.0137        9.28373
        27.3834        8.73388        12.9124
        28.9644        11.4851        4.73908
        29.5344        10.4206        5.88209
        29.6171        11.3139        7.26017
        30.1667        10.2186        8.35665
        30.8635        10.9103        12.2099
        30.7837        10.0187        10.8306
         30.246        11.1175        9.73166
        31.4016         9.8372        13.3605
         32.983        12.5875        5.18923
        33.5523        11.5227         6.3323
        33.6355         12.416        7.71031
        34.1841        11.3204        8.80696
        34.8813        12.0132        12.6598
        34.8012        11.1209         11.281
        34.2638        12.2195        10.1818
        35.4203        10.9409        13.8108
        37.0029        13.6898        5.64115
        37.5707        12.6243         6.7843
        37.6541        13.5176        8.16235
        38.2017        12.4217        9.25929
        38.8993        13.1164        13.1118
        38.8188        12.2229        11.7336
         38.282        13.3213        10.6338
        39.4382         12.045        14.2636
        41.0218        14.7915        6.09483
        41.5886        13.7259        7.23841
        41.6726        14.6196        8.61612
        42.2191        13.5238        9.71367
        42.9182        14.2202        13.5655
        42.8363        13.3259         12.188
        42.3004        14.4242        11.0876
        43.4564        13.1491         14.718
        45.0403        15.8934        6.55085
        45.6059        14.8275        7.69479
         45.691        15.7216        9.07216
        46.2364        14.6256        10.1701
        46.9366        15.3238        14.0215
        46.8539        14.4287        12.6446
        46.3188        15.5266        11.5436
        47.4748        14.2533        15.1743
        49.0591        16.9956        7.00891
        49.6231        15.9289        8.15297
         49.709        16.8232        9.53019
         50.253         15.727        10.6286
        50.9546         16.427        14.4793
        50.8708        15.5308        13.1032
        50.3364        16.6286        12.0016
        51.4928        15.3573         15.633
        53.0789        18.0976        7.46887
        53.6409        17.0302        8.61319
        53.7278        17.9246        9.99022
        54.2702        16.8281        11.0891
        54.9729        17.5298        14.9393
        54.8881        16.6327        13.5638
        54.3548        17.7304        12.4616
        55.5105        16.4605        16.0936
        57.0984        19.1985        7.93062
         57.659        18.1308        9.07534
        57.7471        19.0257         10.452
        58.2882         17.929        11.5513
         58.992        18.6321        15.4011
        58.9062        17.7342        14.0262
        58.3739        18.8318        12.9233
         59.529        17.5631        16.5558
        61.1182        20.2993        8.39439
        61.6774         19.231        9.53927
        61.7668        20.1261        10.9157
        62.3065         19.029        12.0154
        63.0119        19.7337        15.8646
        62.9248        18.8351        14.4903
        62.3935        19.9325         13.387
        63.5485         18.665        17.0198
        65.1385        21.3995        8.85954
        65.6953        20.3305        10.0049
        65.7866        21.2261         11.381
        66.3244        20.1287        12.4811
        67.0318        20.8347        16.3297
         66.943        19.9352         14.956
        66.4132        21.0329        13.8521
        67.5674        19.7659        17.4853
        69.1592        22.4995        9.32569
        69.7135        21.4297        10.4716
        69.8067        22.3259        11.8472
        70.3419        21.2277         12.948
         71.052        21.9349        16.7958
        70.9605        21.0346         15.423
         70.433        22.1326        14.3184
        71.5859        20.8659         17.952
        73.1798        23.5993          9.793
        73.7313        22.5286        10.9393
        73.8269        23.4252        12.3145
        74.3598        22.3264        13.4158
        75.0726        23.0352        17.2628
        74.9785        22.1337        15.8908
        74.4532        23.2321        14.7855
        75.6051        21.9662        18.4196
        77.2008        24.6991        10.2612
          77.75        23.6274        11.4078
        77.8475        24.5244        12.7825
        78.3784        23.4252        13.8845
        79.0937        24.1359        17.7307
         78.998        23.2334        16.3594
        78.4738        24.3317        15.2534
        79.6253        23.0672        18.8881
        81.2223        25.7995        10.7305
        81.7701        24.7274        11.8772
        81.8688        25.6245        13.2517
        82.3988        24.5253        14.3539
        83.1158        25.2377        18.1995
        83.0191        24.3343        16.8289
        82.4954        25.4323        15.7225
        83.6473        24.1695        19.3574
        85.2444        26.9011        11.2008
        85.7922        25.8292        12.3478
        85.8912        26.7266         13.722
        86.4216        25.6277        14.8243
        87.1391        26.3412        18.6696
        87.0427        25.4375        17.2993
        86.5183         26.535        16.1927
        87.6714        25.2736        19.8277
        89.2677        28.0048         11.672
        89.8165        26.9334        12.8191
        89.9148        27.8311        14.1933
        90.4463        26.7326        15.2955
         91.163        27.4466        19.1409
        91.0678         26.543        17.7704
        90.5422          27.64        16.6639
        91.6967        26.3795        20.2988
        93.2916        29.1105        12.1437
         93.842          28.04        13.2907
        93.9391        28.9377         14.665
        94.4722        27.8398         15.767
        95.1875        28.5536        19.6128
        95.0938        27.6503        18.2418
        94.5667         28.747        17.1356
        95.7226        27.4869        20.7703
        97.3157         30.218        12.6154
